"module name","license","repository"
"readdirp@3.6.0","MIT","https://github.com/paulmillr/readdirp"
"require-directory@2.1.1","MIT","https://github.com/troygoode/node-require-directory"
"require-from-string@2.0.2","MIT","https://github.com/floatdrop/require-from-string"
"requires-port@1.0.0","MIT","https://github.com/unshiftio/requires-port"
"resolve-from@4.0.0","MIT","https://github.com/sindresorhus/resolve-from"
"resolve-pkg-maps@1.0.0","MIT","https://github.com/privatenumber/resolve-pkg-maps"
"resolve@1.22.11","MIT","https://github.com/browserify/resolve"
"restore-cursor@5.1.0","MIT","https://github.com/sindresorhus/restore-cursor"
"retry@0.13.1","MIT","https://github.com/tim-kos/node-retry"
"reusify@1.1.0","MIT","https://github.com/mcollina/reusify"
"rfdc@1.4.1","MIT","https://github.com/davidmarkclements/rfdc"
"ripemd160@2.0.1","MIT","https://github.com/crypto-browserify/ripemd160"
"ripemd160@2.0.2","MIT","https://github.com/crypto-browserify/ripemd160"
"ripemd160@2.0.3","MIT","https://github.com/crypto-browserify/ripemd160"
"rslog@1.3.2","MIT","https://github.com/rspack-contrib/rslog"
"run-applescript@7.1.0","MIT","https://github.com/sindresorhus/run-applescript"
"run-parallel@1.2.0","MIT","https://github.com/feross/run-parallel"
"safe-buffer@5.1.2","MIT","https://github.com/feross/safe-buffer"
"safe-buffer@5.2.1","MIT","https://github.com/feross/safe-buffer"
"safe-regex-test@1.1.0","MIT","https://github.com/ljharb/safe-regex-test"
"safer-buffer@2.1.2","MIT","https://github.com/ChALkeR/safer-buffer"
"sax@1.6.0","BlueOak-1.0.0","https://github.com/isaacs/sax-js"
"schema-utils@4.3.3","MIT","https://github.com/webpack/schema-utils"
"select-hose@2.0.0","MIT","https://github.com/indutny/select-hose"
"selfsigned@2.4.1","MIT","https://github.com/jfromaniello/selfsigned"
"semver@7.7.4","ISC","https://github.com/npm/node-semver"
"send@0.19.2","MIT","https://github.com/pillarjs/send"
"serve-index@1.9.2","MIT","https://github.com/expressjs/serve-index"
"serve-static@1.16.3","MIT","https://github.com/expressjs/serve-static"
"set-function-length@1.2.2","MIT","https://github.com/ljharb/set-function-length"
"setimmediate@1.0.5","MIT","https://github.com/YuzuJS/setImmediate"
"setprototypeof@1.2.0","ISC","https://github.com/wesleytodd/setprototypeof"
"sha.js@2.4.12","(MIT AND BSD-3-Clause)","https://github.com/crypto-browserify/sha.js"
"shallow-clone@3.0.1","MIT","https://github.com/jonschlinkert/shallow-clone"
"shebang-command@2.0.0","MIT","https://github.com/kevva/shebang-command"
"shebang-regex@3.0.0","MIT","https://github.com/sindresorhus/shebang-regex"
"shell-quote@1.8.3","MIT","https://github.com/ljharb/shell-quote"
"side-channel-list@1.0.0","MIT","https://github.com/ljharb/side-channel-list"
"side-channel-map@1.0.1","MIT","https://github.com/ljharb/side-channel-map"
"side-channel-weakmap@1.0.2","MIT","https://github.com/ljharb/side-channel-weakmap"
"side-channel@1.1.0","MIT","https://github.com/ljharb/side-channel"
"signal-exit@4.1.0","ISC","https://github.com/tapjs/signal-exit"
"sinon@18.0.1","BSD-3-Clause","https://github.com/sinonjs/sinon"
"sirv@2.0.4","MIT","https://github.com/lukeed/sirv"
"slice-ansi@7.1.2","MIT","https://github.com/chalk/slice-ansi"
"smart-buffer@4.2.0","MIT","https://github.com/JoshGlazebrook/smart-buffer"
"smol-toml@1.6.1","BSD-3-Clause","https://github.com/squirrelchat/smol-toml"
"socket.io-adapter@2.5.6","MIT","https://github.com/socketio/socket.io"
"socket.io-parser@4.2.6","MIT","https://github.com/socketio/socket.io"
"socket.io@4.8.1","MIT","https://github.com/socketio/socket.io"
"sockjs@0.3.24","MIT","https://github.com/sockjs/sockjs-node"
"socks@2.8.7","MIT","https://github.com/JoshGlazebrook/socks"
"source-map-support@0.5.21","MIT","https://github.com/evanw/node-source-map-support"
"source-map@0.6.1","BSD-3-Clause","https://github.com/mozilla/source-map"
"source-map@0.7.6","BSD-3-Clause","https://github.com/mozilla/source-map"
"sparse-bitfield@3.0.3","MIT","https://github.com/mafintosh/sparse-bitfield"
"spdy-transport@3.0.0","MIT","https://github.com/spdy-http2/spdy-transport"
"spdy@4.0.2","MIT","https://github.com/indutny/node-spdy"
"sprintf-js@1.1.2","BSD-3-Clause","https://github.com/alexei/sprintf.js"
"sql.js@1.13.0","MIT","https://github.com/sql-js/sql.js"
"statuses@1.5.0","MIT","https://github.com/jshttp/statuses"
"statuses@2.0.1","MIT","https://github.com/jshttp/statuses"
"statuses@2.0.2","MIT","https://github.com/jshttp/statuses"
"stream-browserify@3.0.0","MIT","https://github.com/browserify/stream-browserify"
"stream-http@3.2.0","MIT","https://github.com/jhiesey/stream-http"
"string-argv@0.3.2","MIT","https://github.com/mccormicka/string-argv"
"string-width@4.2.3","MIT","https://github.com/sindresorhus/string-width"
"string-width@5.1.2","MIT","https://github.com/sindresorhus/string-width"
"string-width@7.2.0","MIT","https://github.com/sindresorhus/string-width"
"string-width@8.1.1","MIT","https://github.com/sindresorhus/string-width"
"string_decoder@1.1.1","MIT","https://github.com/nodejs/string_decoder"
"string_decoder@1.3.0","MIT","https://github.com/nodejs/string_decoder"
"strip-ansi@6.0.1","MIT","https://github.com/chalk/strip-ansi"
"strip-ansi@7.1.2","MIT","https://github.com/chalk/strip-ansi"
"strip-json-comments@3.1.1","MIT","https://github.com/sindresorhus/strip-json-comments"
"strip-json-comments@5.0.3","MIT","https://github.com/sindresorhus/strip-json-comments"
"strnum@2.2.3","MIT","https://github.com/NaturalIntelligence/strnum"
"supports-color@7.2.0","MIT","https://github.com/chalk/supports-color"
"supports-color@8.1.1","MIT","https://github.com/chalk/supports-color"
"supports-preserve-symlinks-flag@1.0.0","MIT","https://github.com/inspect-js/node-supports-preserve-symlinks-flag"
"svelte-dev-helper@1.1.9","MIT","https://github.com/ekhaled/svelte-dev-helper"
"svelte-hmr@0.14.12","ISC","https://github.com/sveltejs/svelte-hmr"
"svelte-loader@3.2.4","MIT","https://github.com/sveltejs/svelte-loader"
"svelte-preprocess@6.0.3","MIT","https://github.com/sveltejs/svelte-preprocess"
"svelte@5.55.0","MIT","https://github.com/sveltejs/svelte"
"tapable@2.2.2","MIT","https://github.com/webpack/tapable"
"tapable@2.3.0","MIT","https://github.com/webpack/tapable"
"terser-webpack-plugin@5.4.0","MIT","https://github.com/webpack/terser-webpack-plugin"
"terser@5.46.0","BSD-2-Clause","https://github.com/terser/terser"
"test-exclude@7.0.1","ISC","https://github.com/istanbuljs/test-exclude"
"thingies@2.5.0","MIT","https://github.com/streamich/thingies"
"thunky@1.1.0","MIT","https://github.com/mafintosh/thunky"
"timers-browserify@2.0.12","MIT","https://github.com/jryans/timers-browserify"
"tinyglobby@0.2.15","MIT","https://github.com/SuperchupuDev/tinyglobby"
"to-buffer@1.2.1","MIT","https://github.com/browserify/to-buffer"
"to-buffer@1.2.2","MIT","https://github.com/browserify/to-buffer"
"to-regex-range@5.0.1","MIT","https://github.com/micromatch/to-regex-range"
"toidentifier@1.0.1","MIT","https://github.com/component/toidentifier"
"totalist@3.0.1","MIT","https://github.com/lukeed/totalist"
"tr46@3.0.0","MIT","https://github.com/jsdom/tr46"
"tree-dump@1.1.0","Apache-2.0","https://github.com/streamich/tree-dump"
"ts-api-utils@2.5.0","MIT","https://github.com/JoshuaKGoldberg/ts-api-utils"
"ts-pattern@3.3.5","MIT","https://github.com/gvergnaud/ts-pattern"
"tslib@2.8.1","0BSD","https://github.com/Microsoft/tslib"
"tty-browserify@0.0.1","MIT","https://github.com/browserify/tty-browserify"
"type-check@0.4.0","MIT","https://github.com/gkz/type-check"
"type-detect@4.0.8","MIT","https://github.com/chaijs/type-detect"
"type-detect@4.1.0","MIT","https://github.com/chaijs/type-detect"
"type-fest@4.41.0","(MIT OR CC0-1.0)","https://github.com/sindresorhus/type-fest"
"type-is@1.6.18","MIT","https://github.com/jshttp/type-is"
"typed-array-buffer@1.0.3","MIT","https://github.com/inspect-js/typed-array-buffer"
"typescript@5.9.3","Apache-2.0","https://github.com/microsoft/TypeScript"
"unbash@2.2.0","ISC","https://github.com/webpro-nl/unbash"
"underscore@1.13.8","MIT","https://github.com/jashkenas/underscore"
"undici-types@6.21.0","MIT","https://github.com/nodejs/undici"
"universalify@2.0.1","MIT","https://github.com/RyanZim/universalify"
"unpipe@1.0.0","MIT","https://github.com/stream-utils/unpipe"
"unzipper@0.12.3","MIT","https://github.com/ZJONSSON/node-unzipper"
"update-browserslist-db@1.2.3","MIT","https://github.com/browserslist/update-db"
"uri-js@4.4.1","BSD-2-Clause","https://github.com/garycourt/uri-js"
"url@0.11.4","MIT","https://github.com/defunctzombie/node-url"
"util-deprecate@1.0.2","MIT","https://github.com/TooTallNate/util-deprecate"
"util@0.12.5","MIT","https://github.com/browserify/node-util"
"utils-merge@1.0.1","MIT","https://github.com/jaredhanson/utils-merge"
"uuid@8.3.2","MIT","https://github.com/uuidjs/uuid"
"v8-to-istanbul@9.3.0","ISC","https://github.com/istanbuljs/v8-to-istanbul"
"vary@1.1.2","MIT","https://github.com/jshttp/vary"
"vm-browserify@1.1.2","MIT","https://github.com/substack/vm-browserify"
"walk-up-path@4.0.0","ISC","https://github.com/isaacs/walk-up-path"
"watchpack@2.5.1","MIT","https://github.com/webpack/watchpack"
"wbuf@1.7.3","MIT","https://github.com/indutny/wbuf"
"webidl-conversions@7.0.0","BSD-2-Clause","https://github.com/jsdom/webidl-conversions"
"webpack-bundle-analyzer@4.10.2","MIT","https://github.com/webpack-contrib/webpack-bundle-analyzer"
"webpack-dev-middleware@7.4.5","MIT","https://github.com/webpack/webpack-dev-middleware"
"webpack-dev-server@5.2.2","MIT","https://github.com/webpack/webpack-dev-server"
"webpack-merge@6.0.1","MIT","https://github.com/survivejs/webpack-merge"
"webpack-sources@3.3.3","MIT","https://github.com/webpack/webpack-sources"
"webpack@5.105.1","MIT","https://github.com/webpack/webpack"
"websocket-driver@0.7.4","Apache-2.0","https://github.com/faye/websocket-driver-node"
"websocket-extensions@0.1.4","Apache-2.0","https://github.com/faye/websocket-extensions-node"
"whatwg-url@11.0.0","MIT","https://github.com/jsdom/whatwg-url"
"which-typed-array@1.1.19","MIT","https://github.com/inspect-js/which-typed-array"
"which@2.0.2","ISC","https://github.com/isaacs/node-which"
"wildcard@2.0.1","MIT","https://github.com/DamonOehlman/wildcard"
"wildemitter@1.2.1","MIT*","https://github.com/HenrikJoreteg/wildemitter"
"word-wrap@1.2.5","MIT","https://github.com/jonschlinkert/word-wrap"
"wrap-ansi@7.0.0","MIT","https://github.com/chalk/wrap-ansi"
"wrap-ansi@8.1.0","MIT","https://github.com/chalk/wrap-ansi"
"wrap-ansi@9.0.2","MIT","https://github.com/chalk/wrap-ansi"
"ws@7.5.10","MIT","https://github.com/websockets/ws"
"ws@8.18.3","MIT","https://github.com/websockets/ws"
"ws@8.19.0","MIT","https://github.com/websockets/ws"
"wsl-utils@0.1.0","MIT","https://github.com/sindresorhus/wsl-utils"
"xml-crypto@6.1.2","MIT","https://github.com/node-saml/xml-crypto"
"xml-encryption@3.1.0","MIT","https://github.com/auth0/node-xml-encryption"
"xml2js@0.6.2","MIT","https://github.com/Leonidas-from-XIV/node-xml2js"
"xmlbuilder@11.0.1","MIT","https://github.com/oozcitak/xmlbuilder-js"
"xmlbuilder@15.1.1","MIT","https://github.com/oozcitak/xmlbuilder-js"
"xpath@0.0.32","MIT","https://github.com/goto100/xpath"
"xpath@0.0.33","MIT","https://github.com/goto100/xpath"
"xpath@0.0.34","MIT","https://github.com/goto100/xpath"
"xstate@5.28.0","MIT","https://github.com/statelyai/xstate"
"xtend@4.0.2","MIT","https://github.com/Raynos/xtend"
"y18n@5.0.8","ISC","https://github.com/yargs/y18n"
"yaml@2.8.3","ISC","https://github.com/eemeli/yaml"
"yargs-parser@21.1.1","ISC","https://github.com/yargs/yargs-parser"
"yargs@17.7.2","MIT","https://github.com/yargs/yargs"
"yocto-queue@0.1.0","MIT","https://github.com/sindresorhus/yocto-queue"
"zimmerframe@1.1.4","MIT","https://github.com/sveltejs/zimmerframe"
"zod@4.3.6","MIT","https://github.com/colinhacks/zod"
